date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments,year,anomaly
2025-08-09,Madhya Pradesh,Damoh,470880,24,4,0,28,2025,True
2025-08-09,Madhya Pradesh,Dewas,455118,14,2,0,16,2025,True
2025-08-09,Madhya Pradesh,Dewas,455332,9,6,0,15,2025,True
2025-08-09,Madhya Pradesh,Dewas,455336,9,9,0,18,2025,True
2025-08-09,Madhya Pradesh,Dhar,454331,20,6,0,26,2025,True
2025-08-09,Madhya Pradesh,Dhar,454665,9,2,0,11,2025,True
2025-08-09,Madhya Pradesh,Guna,473222,8,10,0,18,2025,True
2025-08-09,Madhya Pradesh,Guna,473226,9,3,0,12,2025,True
2025-08-09,Madhya Pradesh,Gwalior,474006,14,10,0,24,2025,True
2025-08-09,Madhya Pradesh,Hoshangabad,461223,19,0,0,19,2025,True
2025-08-09,Madhya Pradesh,Hoshangabad,461990,16,11,0,27,2025,True
2025-08-09,Madhya Pradesh,Indore,453001,8,5,0,13,2025,True
2025-08-09,Madhya Pradesh,Jabalpur,483220,11,0,0,11,2025,True
2025-08-09,Madhya Pradesh,Jhabua,457993,4,7,0,11,2025,True
2025-08-09,Madhya Pradesh,Katni,483775,9,3,0,12,2025,True
2025-08-09,Madhya Pradesh,Khargone,451001,15,4,2,21,2025,True
2025-08-09,Madhya Pradesh,Morena,476115,14,3,2,19,2025,True
2025-08-09,Madhya Pradesh,Narsimhapur,487001,8,3,0,11,2025,True
2025-08-09,Madhya Pradesh,Narsimhapur,487118,9,0,0,9,2025,True
2025-08-09,Madhya Pradesh,Panna,488001,20,3,0,23,2025,True
2025-08-09,Madhya Pradesh,Raisen,464551,21,10,0,31,2025,True
2025-08-09,Madhya Pradesh,Raisen,464881,25,2,0,27,2025,True
2025-08-09,Madhya Pradesh,Raisen,464886,8,7,0,15,2025,True
2025-08-09,Madhya Pradesh,Rajgarh,465661,7,8,0,15,2025,True
2025-08-09,Madhya Pradesh,Rajgarh,465667,6,5,0,11,2025,True
2025-08-09,Madhya Pradesh,Rajgarh,465683,10,4,0,14,2025,True
2025-08-09,Madhya Pradesh,Rajgarh,465687,6,4,0,10,2025,True
2025-08-09,Madhya Pradesh,Ratlam,457550,8,1,0,9,2025,True
2025-08-09,Madhya Pradesh,Rewa,486223,16,9,0,25,2025,True
2025-08-09,Madhya Pradesh,Rewa,486448,8,1,0,9,2025,True
2025-08-09,Madhya Pradesh,Sagar,470001,10,0,0,10,2025,True
2025-08-09,Madhya Pradesh,Sagar,470235,12,5,0,17,2025,True
2025-08-09,Madhya Pradesh,Satna,485001,22,2,0,24,2025,True
2025-08-09,Madhya Pradesh,Satna,485771,12,2,0,14,2025,True
2025-08-09,Madhya Pradesh,Satna,485775,9,5,0,14,2025,True
2025-08-09,Madhya Pradesh,Seoni,480886,19,1,0,20,2025,True
2025-08-09,Madhya Pradesh,Shahdol,484770,9,2,0,11,2025,True
2025-08-09,Madhya Pradesh,Shajapur,465001,11,5,0,16,2025,True
2025-08-09,Madhya Pradesh,Sheopur,476335,6,5,0,11,2025,True
2025-08-09,Madhya Pradesh,Sheopur,476337,22,13,0,35,2025,True
2025-08-09,Madhya Pradesh,Shivpuri,473770,15,7,0,22,2025,True
2025-08-09,Madhya Pradesh,Shivpuri,473774,5,5,0,10,2025,True
2025-08-09,Madhya Pradesh,Tikamgarh,472338,9,0,0,9,2025,True
2025-08-09,Madhya Pradesh,Ujjain,456665,5,5,0,10,2025,True
2025-08-09,Madhya Pradesh,Ujjain,456771,22,3,0,25,2025,True
2025-08-09,Madhya Pradesh,Umaria,484660,10,3,0,13,2025,True
2025-08-09,Madhya Pradesh,Umaria,484661,31,6,0,37,2025,True
2025-08-09,Madhya Pradesh,Vidisha,464001,24,5,1,30,2025,True
2025-08-09,Maharashtra,Ahmadnagar,413201,4,5,0,9,2025,True
2025-08-09,Maharashtra,Akola,444001,14,2,0,16,2025,True
2025-08-09,Maharashtra,Amravati,444906,12,1,0,13,2025,True
2025-08-09,Maharashtra,Aurangabad,431110,5,4,0,9,2025,True
2025-08-09,Maharashtra,Aurangabad,431112,11,6,0,17,2025,True
2025-08-09,Maharashtra,Buldhana,443001,8,2,1,11,2025,True
2025-08-09,Maharashtra,Buldhana,443101,11,0,0,11,2025,True
2025-08-09,Maharashtra,Buldhana,443201,16,1,0,17,2025,True
2025-08-09,Maharashtra,Dhule,424002,7,10,0,17,2025,True
2025-08-09,Maharashtra,Dhule,424301,2,13,0,15,2025,True
2025-08-09,Maharashtra,Dhule,425408,5,4,0,9,2025,True
2025-08-09,Maharashtra,Gondiya,441614,13,0,0,13,2025,True
2025-08-09,Maharashtra,Hingoli,431512,11,6,0,17,2025,True
2025-08-09,Maharashtra,Jalgaon,424101,6,12,0,18,2025,True
2025-08-09,Maharashtra,Jalgaon,425002,14,0,0,14,2025,True
2025-08-09,Maharashtra,Jalgaon,425401,4,8,0,12,2025,True
2025-08-09,Maharashtra,Kolhapur,416115,7,4,0,11,2025,True
2025-08-09,Maharashtra,Latur,413515,11,3,1,15,2025,True
2025-08-09,Maharashtra,Nanded,431714,8,2,0,10,2025,True
2025-08-09,Maharashtra,Nashik,422003,16,4,0,20,2025,True
2025-08-09,Maharashtra,Nashik,423401,3,6,0,9,2025,True
2025-08-09,Maharashtra,Nashik,423501,7,2,0,9,2025,True
2025-08-09,Maharashtra,Osmanabad,413501,7,4,0,11,2025,True
2025-08-09,Maharashtra,Osmanabad,413507,8,4,0,12,2025,True
2025-08-09,Maharashtra,Osmanabad,413606,13,2,0,15,2025,True
2025-08-09,Maharashtra,Palghar,421303,13,2,0,15,2025,True
2025-08-09,Maharashtra,Parbhani,431506,7,2,0,9,2025,True
2025-08-09,Maharashtra,Parbhani,431509,14,5,0,19,2025,True
2025-08-09,Maharashtra,Pune,411046,4,4,1,9,2025,True
2025-08-09,Maharashtra,Thane,421302,19,5,0,24,2025,True
2025-08-09,Maharashtra,Thane,421503,0,9,0,9,2025,True
2025-08-09,Maharashtra,Washim,444404,8,1,0,9,2025,True
2025-08-09,Maharashtra,Yavatmal,445203,10,1,0,11,2025,True
2025-08-09,Maharashtra,Yavatmal,445204,13,2,0,15,2025,True
2025-08-09,Manipur,Churachandpur,795128,5,4,1,10,2025,True
2025-08-09,Telangana,Jogulamba Gadwal,509125,9,1,0,10,2025,True
2025-08-09,Telangana,K.v. Rangareddy,500048,10,7,0,17,2025,True
2025-08-09,Telangana,K.v. Rangareddy,501503,13,0,0,13,2025,True
2025-08-09,Telangana,Mahabubnagar,509001,14,6,0,20,2025,True
2025-08-09,Telangana,Mahabubnagar,509324,9,0,0,9,2025,True
2025-08-09,Telangana,Mahabubnagar,509339,7,3,0,10,2025,True
2025-08-09,Telangana,Mahabubnagar,509375,9,5,0,14,2025,True
2025-08-09,Telangana,Medchal-malkajgiri,500055,10,3,0,13,2025,True
2025-08-09,Telangana,Nalgonda,508001,13,2,0,15,2025,True
2025-08-09,Telangana,Nizamabad,503001,14,1,0,15,2025,True
2025-08-09,Telangana,Nizamabad,503002,9,0,0,9,2025,True
2025-08-09,Telangana,Sangareddy,502032,6,3,0,9,2025,True
2025-08-09,Telangana,Sangareddy,502220,9,0,0,9,2025,True
2025-08-09,Telangana,Yadadri.,508252,11,0,0,11,2025,True
2025-08-09,Uttar Pradesh,Agra,283111,8,7,0,15,2025,True
2025-08-09,Uttar Pradesh,Agra,283123,8,7,0,15,2025,True
2025-08-09,Uttar Pradesh,Aligarh,202123,7,4,0,11,2025,True
2025-08-09,Uttar Pradesh,Allahabad,212106,13,4,0,17,2025,True
2025-08-09,Uttar Pradesh,Allahabad,212107,9,4,0,13,2025,True
2025-08-09,Uttar Pradesh,Allahabad,212109,5,4,0,9,2025,True
2025-08-09,Uttar Pradesh,Amethi,227811,4,7,0,11,2025,True
2025-08-09,Uttar Pradesh,Amethi,228159,2,7,0,9,2025,True
2025-08-09,Uttar Pradesh,Amroha,244242,10,7,0,17,2025,True
2025-08-09,Uttar Pradesh,Azamgarh,223223,3,7,0,10,2025,True
2025-08-09,Uttar Pradesh,Azamgarh,276406,4,9,0,13,2025,True
2025-08-09,Uttar Pradesh,Baghpat,250101,6,7,0,13,2025,True
2025-08-09,Uttar Pradesh,Baghpat,250611,13,11,3,27,2025,True
2025-08-09,Uttar Pradesh,Bahraich,271851,20,22,1,43,2025,True
2025-08-09,Uttar Pradesh,Ballia,221717,4,5,0,9,2025,True
2025-08-09,Uttar Pradesh,Ballia,277001,6,4,0,10,2025,True
2025-08-09,Uttar Pradesh,Ballia,277304,4,6,0,10,2025,True
2025-08-09,Uttar Pradesh,Balrampur,271307,5,6,0,11,2025,True
2025-08-09,Uttar Pradesh,Banda,210001,13,23,0,36,2025,True
2025-08-09,Uttar Pradesh,Banda,210201,3,10,0,13,2025,True
2025-08-09,Uttar Pradesh,Bara Banki,225121,7,3,0,10,2025,True
2025-08-09,Uttar Pradesh,Bara Banki,225204,8,2,0,10,2025,True
2025-08-09,Uttar Pradesh,Bara Banki,225306,5,6,0,11,2025,True
2025-08-09,Uttar Pradesh,Bareilly,243003,4,5,0,9,2025,True
2025-08-09,Uttar Pradesh,Bareilly,243302,5,7,0,12,2025,True
2025-08-09,Uttar Pradesh,Bareilly,243504,12,5,0,17,2025,True
2025-08-09,Uttar Pradesh,Bareilly,262406,14,4,1,19,2025,True
2025-08-09,Uttar Pradesh,Bijnor,246701,11,5,0,16,2025,True
2025-08-09,Uttar Pradesh,Bijnor,246734,6,3,0,9,2025,True
2025-08-09,Uttar Pradesh,Bijnor,246762,13,4,0,17,2025,True
2025-08-09,Uttar Pradesh,Budaun,243633,4,8,0,12,2025,True
2025-08-09,Uttar Pradesh,Budaun,243635,6,7,2,15,2025,True
2025-08-09,Uttar Pradesh,Bulandshahr,202389,3,7,0,10,2025,True
2025-08-09,Uttar Pradesh,Bulandshahr,202390,6,4,0,10,2025,True
2025-08-09,Uttar Pradesh,Chandauli,221008,4,5,0,9,2025,True
2025-08-09,Uttar Pradesh,Chandauli,232106,10,9,0,19,2025,True
2025-08-09,Uttar Pradesh,Deoria,274509,8,4,0,12,2025,True
2025-08-09,Uttar Pradesh,Etawah,206123,4,9,0,13,2025,True
2025-08-09,Uttar Pradesh,Etawah,206245,4,8,0,12,2025,True
2025-08-09,Uttar Pradesh,Faizabad,224001,11,10,0,21,2025,True
2025-08-09,Uttar Pradesh,Fatehpur,212631,5,4,0,9,2025,True
2025-08-09,Uttar Pradesh,Fatehpur,212657,6,6,0,12,2025,True
2025-08-09,Uttar Pradesh,Firozabad,283204,7,4,0,11,2025,True
2025-08-09,Uttar Pradesh,Gautam Buddha Nagar,201301,16,23,2,41,2025,True
2025-08-09,Uttar Pradesh,Ghaziabad,201102,24,34,0,58,2025,True
2025-08-09,Uttar Pradesh,Ghaziabad,245101,5,4,0,9,2025,True
2025-08-09,Uttar Pradesh,Ghazipur,233227,10,10,0,20,2025,True
2025-08-09,Uttar Pradesh,Ghazipur,233304,4,9,0,13,2025,True
2025-08-09,Uttar Pradesh,Gonda,271001,8,6,0,14,2025,True
2025-08-09,Uttar Pradesh,Hamirpur,210507,3,7,0,10,2025,True
2025-08-09,Uttar Pradesh,Hardoi,241201,12,3,0,15,2025,True
2025-08-09,Uttar Pradesh,Hardoi,241204,10,2,0,12,2025,True
2025-08-09,Uttar Pradesh,Hathras,204212,6,4,0,10,2025,True
2025-08-09,Uttar Pradesh,Jaunpur,222137,3,7,0,10,2025,True
2025-08-09,Uttar Pradesh,Jhansi,284419,5,5,0,10,2025,True
2025-08-09,Uttar Pradesh,Kanpur Dehat,209303,4,12,0,16,2025,True
2025-08-09,Uttar Pradesh,Kanpur Dehat,209306,7,9,0,16,2025,True
2025-08-09,Uttar Pradesh,Kaushambi,212216,10,8,0,18,2025,True
2025-08-09,Uttar Pradesh,Kheri,261502,16,20,2,38,2025,True
2025-08-09,Uttar Pradesh,Kheri,262802,9,24,1,34,2025,True
2025-08-09,Uttar Pradesh,Kushinagar,274401,11,11,0,22,2025,True
2025-08-09,Uttar Pradesh,Kushinagar,274802,5,6,0,11,2025,True
2025-08-09,Uttar Pradesh,Lucknow,226028,3,7,0,10,2025,True
2025-08-09,Uttar Pradesh,Maharajganj,273162,5,10,0,15,2025,True
2025-08-09,Uttar Pradesh,Maharajganj,273163,4,14,0,18,2025,True
2025-08-09,Uttar Pradesh,Mainpuri,205262,10,11,0,21,2025,True
2025-08-09,Uttar Pradesh,Mathura,281403,19,13,0,32,2025,True
2025-08-09,Uttar Pradesh,Mathura,281502,6,7,0,13,2025,True
2025-08-09,Uttar Pradesh,Meerut,250002,38,23,1,62,2025,True
2025-08-09,Uttar Pradesh,Meerut,250104,8,1,0,9,2025,True
2025-08-09,Uttar Pradesh,Meerut,250404,10,3,0,13,2025,True
2025-08-09,Uttar Pradesh,Meerut,250406,10,5,0,15,2025,True
2025-08-09,Uttar Pradesh,Mirzapur,231211,10,5,0,15,2025,True
2025-08-09,Uttar Pradesh,Muzaffarnagar,251307,6,4,0,10,2025,True
2025-08-09,Uttar Pradesh,Pratapgarh,230125,4,7,0,11,2025,True
2025-08-09,Uttar Pradesh,Pratapgarh,230304,5,7,0,12,2025,True
2025-08-09,Uttar Pradesh,Saharanpur,247232,8,1,0,9,2025,True
2025-08-09,Uttar Pradesh,Saharanpur,247452,7,2,0,9,2025,True
2025-08-09,Uttar Pradesh,Saharanpur,247551,13,2,0,15,2025,True
2025-08-09,Uttar Pradesh,Sambhal,202522,16,12,0,28,2025,True
2025-08-09,Uttar Pradesh,Sambhal,244302,20,11,0,31,2025,True
2025-08-09,Uttar Pradesh,Sant Ravidas Nagar,221304,13,8,0,21,2025,True
2025-08-09,Uttar Pradesh,Shahjahanpur,242221,10,7,0,17,2025,True
2025-08-09,Uttar Pradesh,Shahjahanpur,242401,12,10,0,22,2025,True
2025-08-09,Uttar Pradesh,Shahjahanpur,242407,13,2,0,15,2025,True
2025-08-09,Uttar Pradesh,Shamli,247775,11,11,0,22,2025,True
2025-08-09,Uttar Pradesh,Shrawasti,271803,6,9,3,18,2025,True
2025-08-09,Uttar Pradesh,Shrawasti,271821,6,6,0,12,2025,True
2025-08-09,Uttar Pradesh,Shrawasti,271845,4,11,0,15,2025,True
2025-08-09,Uttar Pradesh,Siddharthnagar,272152,4,5,0,9,2025,True
2025-08-09,Uttar Pradesh,Siddharthnagar,272189,7,11,0,18,2025,True
2025-08-09,Uttar Pradesh,Sitapur,261141,17,7,0,24,2025,True
2025-08-09,Uttar Pradesh,Sitapur,261151,4,8,0,12,2025,True
2025-08-09,Uttar Pradesh,Varanasi,221104,6,17,0,23,2025,True
2025-08-09,Uttar Pradesh,Varanasi,221107,2,9,0,11,2025,True
2025-08-09,Uttar Pradesh,Varanasi,221202,0,11,0,11,2025,True
2025-08-09,Uttarakhand,Dehradun,248001,39,6,0,45,2025,True
2025-08-09,Uttarakhand,Pauri Garhwal,246149,10,0,0,10,2025,True
2025-08-09,Uttarakhand,Udham Singh Nagar,244713,18,3,0,21,2025,True
2025-08-09,Uttarakhand,Udham Singh Nagar,263153,22,6,0,28,2025,True
2025-08-09,West Bengal,Bankura,722122,8,2,0,10,2025,True
2025-08-09,West Bengal,Barddhaman,713125,11,1,0,12,2025,True
2025-08-09,West Bengal,Barddhaman,713166,7,2,0,9,2025,True
2025-08-09,West Bengal,Barddhaman,713334,11,1,0,12,2025,True
2025-08-09,West Bengal,Birbhum,731214,20,0,0,20,2025,True
2025-08-09,West Bengal,Birbhum,731237,17,1,0,18,2025,True
2025-08-09,West Bengal,Birbhum,731238,19,2,0,21,2025,True
2025-08-09,West Bengal,Cooch Behar,736135,16,7,0,23,2025,True
2025-08-09,West Bengal,Dakshin Dinajpur,733132,33,3,0,36,2025,True
2025-08-09,West Bengal,Darjeeling,734434,14,4,0,18,2025,True
2025-08-09,West Bengal,Hooghly,712410,4,7,0,11,2025,True
2025-08-09,West Bengal,Howrah,711303,15,3,0,18,2025,True
2025-08-09,West Bengal,Howrah,711310,11,1,0,12,2025,True
2025-08-09,West Bengal,Jalpaiguri,736202,7,2,0,9,2025,True
2025-08-09,West Bengal,Kolkata,700024,3,12,0,15,2025,True
2025-08-09,West Bengal,Malda,732138,7,3,0,10,2025,True
2025-08-09,West Bengal,Malda,732210,8,1,0,9,2025,True
2025-08-09,West Bengal,Murshidabad,742136,12,3,0,15,2025,True
2025-08-09,West Bengal,Murshidabad,742181,13,0,0,13,2025,True
2025-08-09,West Bengal,Murshidabad,742187,12,1,0,13,2025,True
2025-08-09,West Bengal,Murshidabad,742223,26,1,0,27,2025,True
2025-08-09,West Bengal,Murshidabad,742235,16,1,0,17,2025,True
2025-08-09,West Bengal,Murshidabad,742304,22,5,0,27,2025,True
2025-08-09,West Bengal,Murshidabad,742308,12,0,0,12,2025,True
2025-08-09,West Bengal,Nadia,741123,13,8,0,21,2025,True
2025-08-09,West Bengal,Nadia,741126,13,3,0,16,2025,True
2025-08-09,West Bengal,North 24 Parganas,700135,5,4,0,9,2025,True
2025-08-09,West Bengal,North 24 Parganas,743247,8,5,0,13,2025,True
2025-08-09,West Bengal,North 24 Parganas,743251,22,0,0,22,2025,True
2025-08-09,West Bengal,North 24 Parganas,743428,25,1,0,26,2025,True
2025-08-09,West Bengal,Paschim Medinipur,721155,7,3,0,10,2025,True
2025-08-09,West Bengal,Purba Medinipur,721431,10,0,0,10,2025,True
2025-08-09,West Bengal,Purba Medinipur,721646,9,0,0,9,2025,True
2025-08-09,West Bengal,Puruliya,723121,34,4,0,38,2025,True
2025-08-09,West Bengal,Puruliya,723127,18,2,1,21,2025,True
2025-08-09,West Bengal,South 24 Parganas,700039,5,5,0,10,2025,True
2025-08-09,West Bengal,South 24 Parganas,700141,5,6,0,11,2025,True
2025-08-09,West Bengal,South 24 Parganas,743349,10,1,0,11,2025,True
2025-08-09,West Bengal,South 24 Parganas,743370,8,2,0,10,2025,True
2025-08-09,West Bengal,Uttar Dinajpur,733123,6,3,0,9,2025,True
2025-08-09,West Bengal,Uttar Dinajpur,733207,62,36,0,98,2025,True
2025-08-09,West Bengal,Uttar Dinajpur,733208,21,4,0,25,2025,True
2025-08-09,West Bengal,Uttar Dinajpur,733209,11,7,0,18,2025,True
2025-08-09,West Bengal,Uttar Dinajpur,733210,34,17,1,52,2025,True
2025-08-09,West Bengal,Uttar Dinajpur,733215,20,2,0,22,2025,True
2025-08-09,Meghalaya,East Khasi Hills,793121,2,16,12,30,2025,True
2025-08-09,Meghalaya,Ri Bhoi,793105,4,11,5,20,2025,True
2025-08-09,Meghalaya,South Garo Hills,794005,0,9,3,12,2025,True
2025-08-09,Meghalaya,South Garo Hills,794102,1,8,6,15,2025,True
2025-08-09,Meghalaya,West Jaintia Hills,793151,5,9,6,20,2025,True
2025-08-09,Nagaland,Kiphire,798611,3,6,0,9,2025,True
2025-08-09,Odisha,Balangir,767037,9,2,0,11,2025,True
2025-08-09,Odisha,Baleswar,756032,8,2,0,10,2025,True
2025-08-09,Odisha,Bargarh,768029,16,3,0,19,2025,True
2025-08-09,Odisha,Debagarh,768108,8,1,0,9,2025,True
2025-08-09,Odisha,Gajapati,761217,9,1,0,10,2025,True
2025-08-09,Odisha,JAJPUR,755005,8,1,0,9,2025,True
2025-08-09,Odisha,Kalahandi,766102,15,2,0,17,2025,True
2025-08-09,Odisha,Kandhamal,762011,9,2,0,11,2025,True
2025-08-09,Odisha,Kendrapara,754225,9,3,0,12,2025,True
2025-08-09,Odisha,Khorda,751031,8,1,0,9,2025,True
2025-08-09,Odisha,Koraput,764038,11,5,0,16,2025,True
2025-08-09,Odisha,Mayurbhanj,757035,6,3,0,9,2025,True
2025-08-09,Odisha,Mayurbhanj,757046,6,3,0,9,2025,True
2025-08-09,Odisha,Nabarangapur,764073,15,5,0,20,2025,True
2025-08-09,Odisha,Nabarangapur,764074,23,6,0,29,2025,True
2025-08-09,Odisha,Puri,752011,9,0,0,9,2025,True
2025-08-09,Odisha,Rayagada,765023,12,0,0,12,2025,True
2025-08-09,Odisha,Rayagada,765029,19,1,0,20,2025,True
2025-08-09,Odisha,Sonapur,767018,8,2,0,10,2025,True
2025-08-09,Punjab,Bathinda,151001,10,1,0,11,2025,True
2025-08-09,Punjab,Fazilka,152123,11,2,0,13,2025,True
2025-08-09,Punjab,Ludhiana,141116,6,3,0,9,2025,True
2025-08-09,Rajasthan,Ajmer,305001,18,4,0,22,2025,True
2025-08-09,Rajasthan,Alwar,301027,18,1,0,19,2025,True
2025-08-09,Rajasthan,Alwar,301030,7,2,0,9,2025,True
2025-08-09,Rajasthan,Alwar,301408,15,0,0,15,2025,True
2025-08-09,Rajasthan,Alwar,321606,15,8,0,23,2025,True
2025-08-09,Rajasthan,Banswara,327602,4,5,0,9,2025,True
2025-08-09,Rajasthan,Baran,325205,11,2,0,13,2025,True
2025-08-09,Rajasthan,Barmer,344032,10,2,0,12,2025,True
2025-08-09,Rajasthan,Bharatpur,321203,8,12,0,20,2025,True
2025-08-09,Rajasthan,Bhilwara,311001,16,1,0,17,2025,True
2025-08-09,Rajasthan,Bhilwara,311203,12,5,0,17,2025,True
2025-08-09,Rajasthan,Bhilwara,311302,9,0,0,9,2025,True
2025-08-09,Rajasthan,Bikaner,334603,9,3,0,12,2025,True
2025-08-09,Rajasthan,Bikaner,334802,13,5,1,19,2025,True
2025-08-09,Rajasthan,Bikaner,334804,7,2,0,9,2025,True
2025-08-09,Rajasthan,Bundi,323603,10,4,0,14,2025,True
2025-08-09,Rajasthan,Chittorgarh,312022,13,8,0,21,2025,True
2025-08-09,Rajasthan,Chittorgarh,312023,17,4,0,21,2025,True
2025-08-09,Rajasthan,Chittorgarh,312203,6,3,0,9,2025,True
2025-08-09,Rajasthan,Churu,331505,10,3,0,13,2025,True
2025-08-09,Rajasthan,Churu,331507,8,2,0,10,2025,True
2025-08-09,Rajasthan,Dausa,303501,13,1,0,14,2025,True
2025-08-09,Rajasthan,Dholpur,328001,32,6,0,38,2025,True
2025-08-09,Rajasthan,Dholpur,328023,15,4,0,19,2025,True
2025-08-09,Rajasthan,Dholpur,328025,12,6,0,18,2025,True
2025-08-09,Rajasthan,Dholpur,328026,11,1,0,12,2025,True
2025-08-09,Rajasthan,Jaipur,303005,16,3,0,19,2025,True
2025-08-09,Rajasthan,Jaipur,303712,15,1,0,16,2025,True
2025-08-09,Rajasthan,Jalor,307030,9,3,0,12,2025,True
2025-08-09,Rajasthan,Jhalawar,326034,22,3,1,26,2025,True
2025-08-09,Rajasthan,Jhalawar,326036,9,4,0,13,2025,True
2025-08-09,Rajasthan,Jhunjhunun,333503,17,4,1,22,2025,True
2025-08-09,Rajasthan,Jodhpur,342001,28,11,0,39,2025,True
2025-08-09,Rajasthan,Jodhpur,342025,5,3,1,9,2025,True
2025-08-09,Rajasthan,Jodhpur,342027,8,4,1,13,2025,True
2025-08-09,Rajasthan,Jodhpur,342309,6,3,0,9,2025,True
2025-08-09,Rajasthan,Karauli,322236,12,0,0,12,2025,True
2025-08-09,Rajasthan,Karauli,322241,5,4,0,9,2025,True
2025-08-09,Rajasthan,Kota,325204,9,1,0,10,2025,True
2025-08-09,Rajasthan,Nagaur,341025,11,2,0,13,2025,True
2025-08-09,Rajasthan,Nagaur,341031,10,3,0,13,2025,True
2025-08-09,Rajasthan,Nagaur,341502,7,4,0,11,2025,True
2025-08-09,Rajasthan,Nagaur,341505,20,1,0,21,2025,True
2025-08-09,Rajasthan,Nagaur,341508,15,9,0,24,2025,True
2025-08-09,Rajasthan,Nagaur,341512,9,1,0,10,2025,True
2025-08-09,Rajasthan,Pali,306103,5,5,0,10,2025,True
2025-08-09,Rajasthan,Rajsamand,305921,11,0,0,11,2025,True
2025-08-09,Rajasthan,Rajsamand,313301,8,2,0,10,2025,True
2025-08-09,Rajasthan,Sawai Madhopur,322201,24,4,0,28,2025,True
2025-08-09,Rajasthan,Sawai Madhopur,322214,9,2,0,11,2025,True
2025-08-09,Rajasthan,Sikar,332001,10,1,0,11,2025,True
2025-08-09,Rajasthan,Sikar,332705,8,2,0,10,2025,True
2025-08-09,Rajasthan,Sikar,332709,18,2,0,20,2025,True
2025-08-09,Rajasthan,Sirohi,307022,15,7,0,22,2025,True
2025-08-09,Rajasthan,Sirohi,307026,5,4,0,9,2025,True
2025-08-09,Rajasthan,Tonk,304021,11,2,0,13,2025,True
2025-08-09,Rajasthan,Tonk,304024,16,8,0,24,2025,True
2025-08-09,Rajasthan,Udaipur,313001,7,2,0,9,2025,True
2025-08-09,Rajasthan,Udaipur,313704,6,5,0,11,2025,True
2025-08-09,Rajasthan,Udaipur,313708,5,4,0,9,2025,True
2025-08-09,Tamil Nadu,Kancheepuram,603202,8,1,0,9,2025,True
2025-08-09,Tamil Nadu,Madurai,625016,9,1,0,10,2025,True
2025-08-09,Tamil Nadu,Madurai,625109,12,0,0,12,2025,True
2025-08-09,Tamil Nadu,Madurai,625537,9,1,0,10,2025,True
2025-08-09,Tamil Nadu,Thiruvarur,614704,15,0,0,15,2025,True
2025-08-09,Tamil Nadu,Tiruchirappalli,620013,8,1,0,9,2025,True
2025-08-09,Tamil Nadu,Tiruvannamalai,604407,8,1,0,9,2025,True
2025-08-09,Telangana,Adilabad,504001,8,3,0,11,2025,True
2025-08-09,Andhra Pradesh,Adilabad,504299,10,1,0,11,2025,True
2025-08-09,Jammu and Kashmir,Rajouri,185132,10,5,0,15,2025,True
2025-08-09,Jammu and Kashmir,Shupiyan,192303,7,2,0,9,2025,True
2025-08-09,Jharkhand,Bokaro,828134,11,2,0,13,2025,True
2025-08-09,Jharkhand,Bokaro,829301,5,7,0,12,2025,True
2025-08-09,Jharkhand,Chatra,825404,9,4,0,13,2025,True
2025-08-09,Jharkhand,Chatra,825408,16,8,0,24,2025,True
2025-08-09,Jharkhand,Dhanbad,828401,3,6,0,9,2025,True
2025-08-09,Jharkhand,East Singhbhum,832101,15,2,0,17,2025,True
2025-08-09,Jharkhand,Garhwa,822128,8,4,0,12,2025,True
2025-08-09,Jharkhand,Giridih,815314,6,3,0,9,2025,True
2025-08-09,Jharkhand,Giridih,825108,13,11,0,24,2025,True
2025-08-09,Jharkhand,Giridih,825412,4,6,0,10,2025,True
2025-08-09,Jharkhand,Godda,814133,11,3,0,14,2025,True
2025-08-09,Jharkhand,Godda,814147,9,4,0,13,2025,True
2025-08-09,Jharkhand,Khunti,835210,8,6,0,14,2025,True
2025-08-09,Jharkhand,Koderma,825407,5,4,0,9,2025,True
2025-08-09,Jharkhand,Pakaur,816107,6,4,0,10,2025,True
2025-08-09,Jharkhand,Pakur,814111,18,4,0,22,2025,True
2025-08-09,Jharkhand,Palamu,822110,22,2,0,24,2025,True
2025-08-09,Jharkhand,Palamu,822116,16,4,0,20,2025,True
2025-08-09,Jharkhand,Ranchi,834001,8,10,0,18,2025,True
2025-08-09,Jharkhand,Ranchi,835214,9,3,0,12,2025,True
2025-08-09,Jharkhand,Sahebganj,816116,3,11,0,14,2025,True
2025-08-09,Jharkhand,West Singhbhum,833102,5,7,0,12,2025,True
2025-08-09,Jharkhand,West Singhbhum,833201,13,3,1,17,2025,True
2025-08-09,Karnataka,Bangalore Rural,562114,9,0,0,9,2025,True
2025-08-09,Karnataka,Bijapur,586104,6,5,0,11,2025,True
2025-08-09,Karnataka,Chikkaballapur,562105,10,0,0,10,2025,True
2025-08-09,Karnataka,Gadag,582102,48,1,0,49,2025,True
2025-08-09,Karnataka,Gadag,582209,24,1,0,25,2025,True
2025-08-09,Karnataka,Raichur,584111,3,7,0,10,2025,True
2025-08-09,Karnataka,Raichur,584122,9,4,0,13,2025,True
2025-08-09,Karnataka,Yadgir,585216,11,3,0,14,2025,True
2025-08-09,Karnataka,Yadgir,585223,8,2,0,10,2025,True
